"month","year","state","permit","permit_recheck","handgun","long_gun","other","multiple","admin","prepawn_handgun","prepawn_long_gun","prepawn_other","redemption_handgun","redemption_long_gun","redemption_other","returned_handgun","returned_long_gun","returned_other","rentals_handgun","rentals_long_gun","private_sale_handgun","private_sale_long_gun","private_sale_other","return_to_seller_handgun","return_to_seller_long_gun","return_to_seller_other","totals","state_pop","state_race_white","tot_per_cap","perm_per_cap","hg_per_cap","lg_per_cap","others","others_per_cap","summer_months","UR","CI","ss_casualties","ss","licenses_per_cap","restr_laws","year.1","shootings_killed","shootings_injured","shootings_casualties","shootings_events","casualties_per_cap","events_per_cap","many_shooting_cas","many_shooting_events"
"06","2014","North Carolina",18553,NA,751,8702,360,198,0,3,11,1,1711,2277,10,0,NA,NA,NA,NA,0,0,0,0,0,NA,32577,9941160,0.7018,32.7698176067984,18.662811985724,0.755445038607164,8.75350562710991,4571,0.459805495535732,1,6.4,0.00289537381476368,0,0,32.5473083624044,18,"2014",30,51,81,153,0.00814794249363253,0.0153905580435281,0,0
"06","2014","North Dakota",636,NA,1191,2114,37,62,0,0,1,1,58,124,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,4224,738658,0.9185,57.1847864641011,8.61020932556068,16.1238353879603,28.6194693620051,283,0.383127238857496,1,2.6,0.00376967019470253,0,0,616.742795718722,13,"2014",4,3,7,13,0.00947664548410767,0.0175994844704857,0,0
"06","2014","Ohio",0,NA,18471,13177,947,840,0,1,1,0,1051,777,2,0,NA,NA,NA,NA,0,0,0,0,0,NA,35267,11593741,0.84,30.4189993549106,0,15.9318722058738,11.3656152919062,3619,0.31215118571305,1,5.8,0.00343117135437243,0,0,32.6053514564453,11,"2014",40,95,135,227,0.0116442138909261,0.0195795300240017,0,0
"06","2014","Oklahoma",0,NA,9705,7568,649,699,0,3,4,0,1544,1620,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,21797,3875008,0.7408,56.2502064511867,0,25.0451095842899,19.5302822600624,4524,1.16748146068344,1,4.5,0.00467930046410103,0,0,69.6850174244802,16,"2014",12,27,39,73,0.0100644953507193,0.0188386707846797,0,0
"06","2014","Oregon",39,NA,8731,7689,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,16461,3960673,0.8351,41.5611185270786,0.0984681138786262,22.0442333916483,19.4133673746861,2,0.000504964686557057,1,6.8,0.00548557131120919,2,1,304.844151486376,13,"2014",9,9,18,33,0.00454468217901352,0.00833191732819145,0,0
"06","2014","Pennsylvania",16933,NA,33261,6077,0,0,25,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,56296,12790341,0.841,44.014463726964,13.2388964453723,26.0047797005568,4.75124158144024,25,0.00195459995945378,1,5.9,0.00382838135079844,0,0,182.135175285788,15,"2014",50,129,179,223,0.0139949357096891,0.0174350316383277,0,0
"06","2014","Rhode Island",0,NA,657,487,26,75,0,0,0,0,3,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,1251,1054782,0.8191,11.8602706530828,0,6.22877523507227,4.6170677922073,107,0.101442762580325,1,7.8,0.00686756096627761,0,0,6.77865189204973,19,"2014",3,9,12,15,0.0113767584202233,0.0142209480252792,0,0
"06","2014","South Carolina",7923,NA,5911,3745,260,215,0,2,4,0,946,772,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,19781,4824758,0.6616,40.9989475119788,16.4215490186244,12.2513916760177,7.76204733999094,2202,0.456395947734581,1,6.4,0.00025585263028205,0,0,70.4708920115786,8,"2014",31,59,90,134,0.0186537853297513,0.0277734137131852,1,1
"06","2014","South Dakota",2,NA,1794,2468,73,134,0,0,1,0,102,206,1,0,NA,NA,NA,NA,0,0,0,0,0,NA,4781,849455,0.8807,56.2831462525973,0.0235445079492145,21.1194236304454,29.0539228093307,517,0.608625530487195,1,3.4,0.00521301868498725,0,0,333.631563767357,13,"2014",1,0,1,5,0.00117722539746072,0.00588612698730362,0,0
"06","2014","Tennessee",7435,NA,14563,10004,0,663,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,32665,6540007,0.7925,49.9464297209468,11.3684893609441,22.2675602640792,15.2966197130982,663,0.101376038282528,1,6.7,0.000270112098162301,0,0,100.779402835502,16,"2014",26,81,107,145,0.016360838757512,0.0221712300919556,1,1
"06","2014","Texas",16019,NA,34426,27426,2067,1798,0,25,9,2,5161,4171,29,0,NA,NA,NA,NA,0,0,0,0,0,NA,91133,26954436,0.5241,33.8100192487797,5.94299209228492,12.7719237011674,10.1749485687625,13262,0.492015488656487,1,5.1,0.0034260576786469,0,0,51.9967473999456,11,"2014",113,88,201,262,0.00745702859447699,0.00972010692414414,0,0
"06","2014","Utah",17714,NA,2182,2654,100,100,2,3,0,1,235,280,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,23271,2938671,0.8531,79.1888578204229,60.2789492256874,7.42512516712487,9.03129339759367,721,0.245349003001697,1,3.8,0.00275974201129614,0,0,118.317089595943,19,"2014",7,6,13,15,0.00442376843137595,0.00510434819004918,0,0
"06","2014","Vermont",0,NA,867,787,48,32,0,0,0,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,1736,625665,0.9612,27.7464777476765,0,13.857255879744,12.5786163522013,82,0.131060551573126,1,4,0.00206309709556773,0,0,270.798270640039,12,"2014",0,2,2,12,0.00319659881885674,0.0191795929131404,0,0
"06","2014","Virginia",0,NA,14711,11017,623,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,26351,8316902,0.7013,31.6836725982824,0,17.6880766419996,13.2465189562171,623,0.0749077000065649,1,5.3,0.00171673861905486,0,0,92.5411890148519,19,"2014",36,63,99,133,0.0119034707875601,0.0159915314620757,0,0
"06","2014","Washington",9081,NA,11690,8253,825,456,2,2,6,1,1208,1121,2,0,NA,NA,NA,NA,0,0,0,0,0,NA,32647,7046931,0.7888,46.3279688704203,12.8864607869724,16.5887816980186,11.7114812107569,3623,0.514124517467249,1,6.1,0.00457035245598547,0,0,103.470574637385,14,"2014",23,15,38,51,0.00539241834495045,0.00723719304190718,0,0
"06","2014","West Virginia",785,NA,4786,4290,148,305,3,2,4,0,900,1419,3,1,NA,NA,NA,NA,0,0,0,0,0,NA,12646,1847624,0.9452,68.4446619009062,4.24869995193827,25.9035388152568,23.219009928427,2785,1.50734132052842,1,6.6,0.00252918422759496,0,0,304.445601486017,12,"2014",5,10,15,29,0.00811853494000944,0.0156958342173516,0,0
"06","2014","Wisconsin",3528,NA,7922,7111,349,36,0,2,1,0,107,246,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,19302,5751272,0.874,33.5612713152847,6.13429516114,13.7743441798614,12.3642213409486,741,0.128841063333468,1,5.5,0.00533334597536239,0,0,486.126721184461,20,"2014",14,70,84,105,0.014605464669381,0.0182568308367262,0,0
"06","2014","Wyoming",801,NA,1503,1774,76,92,3,0,1,1,171,222,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,4644,583334,0.8881,79.6113375870428,13.7314128783853,25.7656848392173,30.4113938155499,566,0.970284605389022,1,4.1,0.00236686501026551,0,0,294.464234898017,11,"2014",2,1,3,5,0.00514285126531284,0.0085714187755214,0,0
"05","2014","Alabama",16215,NA,12872,8807,502,620,0,7,10,0,2300,1774,4,NA,NA,NA,NA,NA,0,0,0,0,0,NA,43111,4840037,0.7032,89.0716331300773,33.5018100068243,26.5948380146681,18.196141888998,5217,1.0778843219587,0,7,0.00414918335404657,0,0,118.416243512188,13,"2014",32,43,75,110,0.0154957493093545,0.0227270989870532,1,1
"05","2014","Alaska",274,NA,2990,3161,139,187,0,10,8,0,203,193,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7166,736759,0.6758,97.2638271130723,3.71899087761398,40.5831486279774,42.9041246866343,741,1.00575629208466,0,7,0.00103078301775472,0,0,330.534136671557,10,"2014",3,4,7,9,0.00950107158514521,0.0122156634666153,0,0
"05","2014","Arizona",6529,NA,9112,6065,582,435,0,6,3,0,1211,621,2,NA,NA,NA,NA,NA,0,0,0,0,0,NA,24566,6706435,0.6378,36.6304899697082,9.73542575153565,13.5869504438647,9.04355294579013,2860,0.426456082851769,0,6.8,0.00547300654651384,0,0,56.9438159021895,14,"2014",18,19,37,45,0.00551708918374666,0.00670997333158377,0,0
"05","2014","Arkansas",6299,NA,3931,3869,102,252,0,6,6,0,963,1641,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,17070,2964800,0.7855,57.5755531570426,21.2459525094441,13.2589044792229,13.049784133837,2971,1.00209120345386,0,6.1,0.00250873709214616,0,0,127.336076632488,11,"2014",16,21,37,52,0.0124797625472207,0.0175391257420399,0,0
"05","2014","California",50964,NA,38192,26630,3879,0,2,0,0,0,509,456,29,NA,NA,NA,NA,NA,0,0,0,0,0,NA,120661,38701278,0.4656,31.1775233882457,13.168557379423,9.86840796316855,6.88090972086245,4875,0.125964832479176,0,7.7,0.00462187600592223,0,0,21.1278552610071,26,"2014",141,170,311,276,0.0080359103386715,0.00713154743882101,0,0
"05","2014","Colorado",5543,NA,13775,10818,693,863,0,2,0,0,2,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,31697,5342311,0.7443,59.332000701569,10.3756595226298,25.7847212564001,20.2496634883293,1561,0.292195643420984,0,5.2,0.00556818160292494,0,0,79.2297565604099,18,"2014",11,27,38,55,0.00711302655348968,0.0102951700116298,0,0
"05","2014","Connecticut",7632,NA,4837,1900,68,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,14437,3600188,0.7745,40.1006836309659,21.1988929467017,13.4354094841714,5.27750217488642,68,0.0188879025206461,0,6.7,0.00440508702395448,0,0,34.1634936842187,26,"2014",8,32,40,60,0.0111105308944977,0.0166657963417466,0,0
"05","2014","Delaware",301,NA,1790,1671,61,56,0,2,4,0,5,6,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3896,934805,0.7253,41.6771412219661,3.21992287161494,19.1483785388397,17.875385775643,134,0.143345403586844,0,5.9,0.00513114010629412,0,0,39.6596081535721,18,"2014",8,15,23,55,0.0246040618096822,0.0588357999796749,1,1
"05","2014","Florida",18764,NA,35254,17504,1756,1518,248,9,5,0,2035,1026,8,NA,NA,NA,NA,NA,0,0,0,0,0,NA,78127,19897747,0.6542,39.2642443388189,9.4302133804395,17.7175838048398,8.79697585862359,6605,0.331947129491595,0,6.4,0.00417643905596421,0,0,17.8552878373617,17,"2014",82,117,199,287,0.0100011322889973,0.0144237435524736,0,0
"05","2014","Georgia",12827,NA,10127,6051,301,404,0,7,5,0,1853,1668,4,NA,NA,NA,NA,NA,0,0,0,0,0,NA,33247,10083850,0.6266,32.9705420052857,12.7203399495232,10.042791195823,6.00068426245928,4242,0.420672659748013,0,7.3,0.00351000711365046,0,0,85.9428690430738,17,"2014",40,74,114,114,0.0113052058489565,0.0113052058489565,0,0
"05","2014","Hawaii",1155,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1155,1417710,0.228,8.1469411938972,8.1469411938972,0,0,0,0,0,4.5,0.00180205862775562,0,0,7.12839720394157,19,"2014",1,0,1,3,0.000705362873930493,0.00211608862179148,0,0
"05","2014","Idaho",2327,NA,2436,3399,91,151,0,1,4,0,333,545,2,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9289,1630391,0.8798,56.9740632768459,14.2726499348929,14.9412012210568,20.847759831844,1127,0.691245228905214,0,5,0.00175315612925964,0,0,527.193170227265,12,"2014",4,3,7,14,0.00429344862674046,0.00858689725348091,0,0
"05","2014","Illinois",64832,NA,17848,9308,0,650,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,92638,12882438,0.6783,71.9103014507037,50.3258777569898,13.8545203943539,7.22534042081165,650,0.05045628785483,0,7.3,0.00775124402669825,0,0,101.924728844028,16,"2014",70,246,316,325,0.0245295184032712,0.025228143927415,1,1
"05","2014","Indiana",9559,NA,15395,9454,677,597,1,0,0,0,9,458,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,36151,6593182,0.8586,54.8308843893586,14.4983105274509,23.3498787080351,14.3390551026803,1743,0.264364005119228,0,6.1,0.00251619349007637,0,0,71.4882434611998,16,"2014",26,45,71,84,0.0107687001511561,0.0127404339816495,0,0
"05","2014","Iowa",6278,NA,120,1659,19,6,0,0,0,0,1,82,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8165,3105563,0.9271,26.2915291043846,20.2153361564393,0.386403367118941,5.34202655041936,108,0.0347763030407047,0,4.3,0.0022446698538241,0,0,256.614984142972,14,"2014",3,12,15,44,0.00483004208898676,0.0141681234610278,0,0
"05","2014","Kansas",1675,NA,4155,3779,213,259,0,0,0,0,457,357,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10895,2899553,0.8312,37.5747572125772,5.77675248564175,14.3297949718457,13.0330433690986,1286,0.443516638599122,0,4.6,0.00647546610383465,0,0,115.419169782377,15,"2014",10,14,24,37,0.00827713788987475,0.0127605875802236,0,0
"05","2014","Kentucky",214214,NA,6668,5294,160,445,0,5,15,1,1810,1994,4,NA,NA,NA,NA,NA,0,0,0,0,0,NA,230610,4410415,0.8932,522.87596518695,485.700325252839,15.1187586655678,12.0034055752123,4434,1.00534756933304,0,6.8,0.0060480244836274,0,0,110.313201818876,13,"2014",23,37,60,86,0.0136041619666177,0.0194992988188186,0,0
"05","2014","Louisiana",0,NA,9196,6921,429,511,0,8,3,0,1007,1008,2,NA,NA,NA,NA,NA,0,0,0,0,0,NA,19085,4648797,0.6253,41.0536317245085,0,19.7814617416076,14.8877225656444,2968,0.638444741725655,0,6.1,0.00233699568854639,0,0,124.490916682316,12,"2014",48,92,140,154,0.0301153180059271,0.0331268498065198,1,1
"05","2014","Maine",0,NA,2546,2571,86,134,0,17,39,0,99,182,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5674,1328903,0.9653,42.696871028209,0,19.1586594356398,19.3467845282914,557,0.419142706427783,0,5.8,0.00467727700222653,0,0,162.81399018589,10,"2014",1,0,1,10,0.000752500370606433,0.00752500370606432,0,0
"05","2014","Maryland",1199,NA,2532,3877,69,15,0,0,0,0,55,149,2,NA,NA,NA,NA,NA,0,13,2,0,0,NA,7913,5970245,0.6206,13.2540624379736,2.00829279200435,4.24103198444955,6.49387085454617,305,0.0510866806973583,0,5.9,0.00234819062485325,0,0,0,23,"2014",23,60,83,115,0.0139022770422319,0.0192621910826105,0,0
"05","2014","Massachusetts",6618,NA,4713,2294,293,166,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,14087,6757925,0.8186,20.8451558725496,9.79294679949836,6.97403418948864,3.39453308522956,462,0.0683641798333068,0,5.9,0.00223184487589734,0,0,31.4785973505181,18,"2014",7,21,28,66,0.00414328362626102,0.00976631140475812,0,0
"05","2014","Michigan",14896,NA,8422,6988,299,160,0,1,1,0,6,335,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,31109,9914675,0.7854,31.3767218794363,15.0241939347482,8.49447914329012,7.04813823952878,803,0.0809910561869149,0,7.5,0.00756797557712385,0,0,192.643127485268,18,"2014",35,73,108,148,0.0108929440450645,0.0149273677654588,0,0
"05","2014","Minnesota",18283,NA,7285,7633,332,295,0,0,3,0,196,434,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,34462,5452649,0.8823,63.2023077223566,33.530491326326,13.3604785490502,13.9987004481675,1261,0.231263739881294,0,4.3,0.00591967902029999,0,0,278.345626135113,17,"2014",5,10,15,36,0.00275095646171246,0.00660229550810991,0,0
"05","2014","Mississippi",582,NA,5337,3706,146,245,0,40,37,0,1166,1246,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,12506,2988578,0.6077,41.84598829276,1.94741445597204,17.8579913256405,12.400546346791,2881,0.964003616435643,0,7.7,0.00177181004061921,0,0,65.6706968999973,12,"2014",22,20,42,55,0.0140535063833034,0.0184034012162306,0,0
"05","2014","Missouri",3880,NA,14385,9810,590,749,0,3,3,0,967,1300,3,NA,NA,NA,NA,NA,0,0,0,1,0,NA,31691,6058014,0.8378,52.3125235431942,6.40473924292681,23.7454056725521,16.193425766266,3616,0.596895286144931,0,6.3,0.00373274042968408,0,0,280.03946507882,17,"2014",18,45,63,75,0.0103994477398038,0.0123802949283379,0,0
"05","2014","Montana",956,NA,2516,3735,80,207,9,0,5,1,477,943,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8930,1019931,0.8951,87.5549424421848,9.37318308787555,24.668335407003,36.6201243025263,1723,1.68932996447799,0,4.7,0.00754720563538314,0,0,850.889913141183,10,"2014",2,4,6,11,0.0058827508919721,0.0107850433019489,0,0
"05","2014","Nebraska",2534,NA,107,1323,12,1,0,1,1,0,1,94,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4074,1880920,0.8739,21.6596133806861,13.4721306594645,0.568870552708249,7.03379197414031,110,0.0584820194372966,0,3.4,0.00200182842427399,0,0,199.249835187036,18,"2014",3,11,14,32,0.00744316611020139,0.0170129511090318,0,0
"05","2014","Nevada",1779,NA,3740,2535,217,259,0,1,0,0,268,150,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8950,2831730,0.6514,31.6061206400328,6.2823786166054,13.2074738763936,8.95212467290314,896,0.316414347413066,0,8.1,0.00608644605640229,0,0,37.3948081208307,11,"2014",16,15,31,40,0.0109473713948717,0.0141256405095119,0,0
"05","2014","New Hampshire",3393,NA,3831,2802,61,1,2,1,0,0,0,28,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10119,1328684,0.9509,76.1580631662608,25.5365459356777,28.833040813316,21.0885357240698,93,0.0699940693197179,0,4.4,0.00419147231132655,0,0,134.485701641624,16,"2014",4,7,11,21,0.00827886841416018,0.0158051124270331,0,0
"05","2014","New Jersey",0,NA,4856,2871,181,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7908,8943010,0.6601,8.84266035708335,0,5.42993913682306,3.21032851355416,181,0.0202392706706131,0,6.7,0.00375375816150481,0,0,32.4297971264708,17,"2014",20,54,74,132,0.00827461894820648,0.0147601310968007,0,0
"05","2014","New Mexico",691,NA,4577,3520,270,251,0,2,4,0,425,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10235,2083207,0.4471,49.1309793025849,3.31700114294931,21.9709323173357,16.8970246355739,1447,0.694602120672598,0,6.8,0.00224593019730523,0,0,1249.61657674921,12,"2014",6,8,14,18,0.00672040752551235,0.00864052396137302,0,0
"05","2014","New York",6387,NA,8008,10682,444,111,0,1,0,0,5,14,0,NA,NA,NA,NA,NA,131,95,7,2,2,NA,25889,19773580,0.6198,13.0927227138434,3.23006759524578,4.04984833297764,5.40215782877961,812,0.041064895684039,0,6.5,0.0041971800644669,0,0,51.1014697389142,21,"2014",32,82,114,132,0.00576526860588725,0.00667557417523787,0,0
"05","2014","North Carolina",20461,NA,767,8557,394,216,0,3,13,0,1849,2324,5,NA,NA,NA,NA,NA,0,0,0,0,0,NA,34589,9941160,0.7018,34.7937262854637,20.5821051064463,0.771539739829155,8.60764739728563,4804,0.483243404190255,0,6.5,0.00299190649090075,0,0,32.5473083624044,18,"2014",36,61,97,193,0.00975741261583155,0.0194142333490257,0,0
"05","2014","North Dakota",815,NA,1496,2549,59,82,0,1,2,0,68,144,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5216,738658,0.9185,70.6145469215794,11.0335229564968,20.2529452060358,34.5085276271292,356,0.481955113191761,0,2.6,0.00448050189483507,0,0,616.742795718722,13,"2014",0,1,1,8,0.00135380649772967,0.0108304519818373,0,0
"05","2014","Ohio",0,NA,21891,14553,1013,1030,0,3,1,0,1204,884,7,NA,NA,NA,NA,NA,0,0,0,0,0,NA,40586,11593741,0.84,35.0068196279354,0,18.8817397249085,12.5524625744184,4142,0.35726173286086,0,5.9,0.00418897517367078,0,0,32.6053514564453,11,"2014",52,123,175,212,0.0150943513400894,0.0182857284805655,1,0
"05","2014","Oklahoma",0,NA,9927,7324,684,768,0,4,6,0,1709,1827,2,NA,NA,NA,NA,NA,0,0,0,0,0,NA,22251,3875008,0.7408,57.4218169356038,0,25.6180116273308,18.9006061406841,5000,1.29031991675888,0,4.6,0.00461239064998598,0,0,69.6850174244802,16,"2014",9,5,14,36,0.00361289576692487,0.00929030340066395,0,0
"05","2014","Oregon",40,NA,9636,8199,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,17875,3960673,0.8351,45.131218861037,0.100992937311411,24.329198598319,20.7010273254066,0,0,0,7,0.00413401673932956,0,0,304.844151486376,13,"2014",8,7,15,29,0.00378723514917793,0.00732198795507733,0,0
"05","2014","Pennsylvania",18372,NA,38001,6871,0,0,17,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,63261,12790341,0.841,49.4599792140022,14.3639641820339,29.7107012236812,5.37202252856276,17,0.00132912797242857,0,6,0.00421882217636593,0,0,182.135175285788,15,"2014",47,145,192,246,0.015011327688605,0.0192332636010252,1,0
"05","2014","Rhode Island",0,NA,745,592,35,91,0,0,0,0,5,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1471,1054782,0.8191,13.9460096967904,0,7.06307085255531,5.61253415397684,134,0.127040469025827,0,8,0.00769721732775253,0,0,6.77865189204973,19,"2014",2,11,13,19,0.0123248216219086,0.0180132008320203,0,0
"05","2014","South Carolina",8671,NA,6444,3875,310,220,0,3,2,0,1019,786,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,21331,4824758,0.6616,44.2115438743249,17.9718858438081,13.3561102961019,8.03149090586512,2341,0.485205682854974,0,6.3,0.00042656657218032,0,0,70.4708920115786,8,"2014",25,63,88,138,0.0182392567668679,0.0286024708389519,1,1
"05","2014","South Dakota",5,NA,1992,2659,71,127,0,0,0,0,107,206,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5167,849455,0.8807,60.8272362867957,0.0588612698730362,23.4503299174176,31.3024233184807,511,0.60156217810243,0,3.5,0.00214435901528898,0,0,333.631563767357,13,"2014",0,2,2,5,0.00235445079492145,0.00588612698730362,0,0
"05","2014","Tennessee",7199,NA,15607,10039,0,722,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,33567,6540007,0.7925,51.3256331377015,11.0076334780681,23.8638888307,15.3501364753891,722,0.110397435354427,0,6.6,0.00270514141519129,0,0,100.779402835502,16,"2014",21,74,95,129,0.0145259783361088,0.0197247495300846,0,0
"05","2014","Texas",17072,NA,37264,29032,2209,2027,0,20,20,1,5577,4559,32,NA,NA,NA,NA,NA,0,0,0,1,0,NA,97814,26954436,0.5241,36.2886465144364,6.33365135148812,13.8248116191339,10.7707688634257,14446,0.535941468038879,0,5.2,0.00450432766807829,0,0,51.9967473999456,11,"2014",89,73,162,219,0.00601014244927996,0.00812482219995254,0,0
"05","2014","Utah",20462,NA,2454,2854,98,104,0,2,1,0,237,313,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,26525,2938671,0.8531,90.2618904940363,69.6301151098575,8.35071363892045,9.7118731562669,755,0.256918858899142,0,3.8,0.00317499350851858,0,0,118.317089595943,19,"2014",3,5,8,16,0.00272231903469289,0.00544463806938579,0,0
"05","2014","Vermont",0,NA,977,1014,62,44,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2100,625665,0.9612,33.5642875979957,0,15.6153852301152,16.2067560116037,109,0.174214635627692,0,4,0.0023260833231955,0,0,270.798270640039,12,"2014",2,1,3,8,0.0047948982282851,0.0127863952754269,0,0
"05","2014","Virginia",0,NA,15597,11102,686,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,27385,8316902,0.7013,32.9269239916498,0,18.7533771589469,13.34872047308,686,0.082482635962285,0,5.3,0.00407775473293448,0,0,92.5411890148519,19,"2014",20,44,64,106,0.00769517303438227,0.0127451303381956,0,0
"05","2014","Washington",12897,NA,12517,8554,907,471,3,3,6,2,1211,1064,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,37636,7046931,0.7888,53.4076465343566,18.30158405127,17.7623422167749,12.1386175059753,3668,0.520510276033638,0,6.2,0.00224971973401544,0,0,103.470574637385,14,"2014",15,11,26,54,0.00368954939391346,0.00766291027966642,0,0
"05","2014","West Virginia",911,NA,5563,4878,186,395,1,1,5,0,1060,1679,3,NA,NA,NA,NA,NA,0,0,0,0,0,NA,14682,1847624,0.9452,79.4642199928124,4.93065688689907,30.1089399141817,26.4014756249107,3330,1.8023147566821,0,6.7,0.00155960651556342,0,0,304.445601486017,12,"2014",3,12,15,24,0.00811853494000944,0.0129896559040151,0,0
"05","2014","Wisconsin",4159,NA,9269,8182,415,50,0,1,0,2,119,295,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,22493,5751272,0.874,39.1096091438555,7.23144375713755,16.1164347643443,14.2264180862946,883,0.153531253607898,0,5.6,0.00489044518366644,0,0,486.126721184461,20,"2014",22,60,82,112,0.0142577155105862,0.019473952892508,0,0
"05","2014","Wyoming",931,NA,1732,1972,68,112,0,0,3,0,144,224,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5187,583334,0.8881,88.919898377259,15.9599817600208,29.6913946384061,33.8056756506564,552,0.946284632817562,0,4.1,0.00136805165210063,0,0,294.464234898017,11,"2014",0,0,0,7,0,0.01199998628573,0,0
"04","2014","Alabama",17498,NA,13842,10285,571,628,0,9,17,0,1856,1620,6,NA,NA,NA,NA,NA,0,0,0,0,0,NA,46332,4840037,0.7032,95.7265409334681,36.1526161886779,28.5989549253446,21.2498375528947,4707,0.972513226655085,0,7.1,0.00397229607247329,0,0,118.416243512188,13,"2014",25,67,92,122,0.0190081191528081,0.0252064188765499,1,1
"04","2014","Alaska",345,NA,3293,3805,246,204,0,4,2,0,208,198,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8305,736759,0.6758,112.723427878044,4.68267099553585,44.6957553284045,51.6451105449679,862,1.1699891009136,0,7,0.00178294984594096,0,0,330.534136671557,10,"2014",3,5,8,12,0.0108583675258802,0.0162875512888204,0,0
"04","2014","Arizona",5848,NA,10229,6786,644,493,0,2,2,1,1251,680,3,NA,NA,NA,NA,NA,0,0,0,0,0,NA,25939,6706435,0.6378,38.6777773884336,8.71998312068931,15.2525149352823,10.1186397840283,3076,0.458663954843371,0,6.9,0.00592769963327555,0,0,56.9438159021895,14,"2014",21,20,41,38,0.00611353125766521,0.00566619970222629,0,0
